step,wallclock_seconds,split,layer,mean_l2_norm
1270,202.70210171300002,train,3,28.614553451538086
1280,204.22969311600002,train,0,20.751197814941406
1280,204.22969311600002,train,1,20.264984130859375
1280,204.22969311600002,train,2,20.264339447021484
1280,204.22969311600002,train,3,28.62895393371582
1290,205.759721764,train,0,20.732837677001953
1290,205.759721764,train,1,20.245689392089844
1290,205.759721764,train,2,20.245216369628906
1290,205.759721764,train,3,28.62569808959961
1300,207.289285838,train,0,20.719825744628906
1300,207.289285838,train,1,20.23184585571289
1300,207.289285838,train,2,20.232412338256836
1300,207.289285838,train,3,28.628271102905273
1300,207.35062786900002,valid,0,20.71794891357422
1300,207.35062786900002,valid,1,20.228179931640625
1300,207.35062786900002,valid,2,20.231494903564453
1300,207.35062786900002,valid,3,28.627540588378906
1310,208.877495326,train,0,20.707778930664062
1310,208.877495326,train,1,20.21293067932129
1310,208.877495326,train,2,20.213848114013672
1310,208.877495326,train,3,28.635318756103516
1320,210.40366214600002,train,0,20.69350242614746
1320,210.40366214600002,train,1,20.198421478271484
1320,210.40366214600002,train,2,20.198585510253906
1320,210.40366214600002,train,3,28.637163162231445
1330,211.931411029,train,0,20.677894592285156
1330,211.931411029,train,1,20.18240737915039
1330,211.931411029,train,2,20.18407440185547
1330,211.931411029,train,3,28.635528564453125
1340,213.457580414,train,0,20.664630889892578
1340,213.457580414,train,1,20.16791343688965
1340,213.457580414,train,2,20.167011260986328
1340,213.457580414,train,3,28.64887237548828
1350,214.983251684,train,0,20.648561477661133
1350,214.983251684,train,1,20.148029327392578
1350,214.983251684,train,2,20.149547576904297
1350,214.983251684,train,3,28.644054412841797
1360,216.51018466800002,train,0,20.636146545410156
1360,216.51018466800002,train,1,20.136817932128906
1360,216.51018466800002,train,2,20.13836669921875
1360,216.51018466800002,train,3,28.632583618164062
1370,218.03779965500001,train,0,20.620410919189453
1370,218.03779965500001,train,1,20.122150421142578
1370,218.03779965500001,train,2,20.121578216552734
1370,218.03779965500001,train,3,28.640785217285156
1380,219.56306778200002,train,0,20.609661102294922
1380,219.56306778200002,train,1,20.10503578186035
1380,219.56306778200002,train,2,20.107154846191406
1380,219.56306778200002,train,3,28.663360595703125
1390,221.09073168400002,train,0,20.59295654296875
1390,221.09073168400002,train,1,20.08939552307129
1390,221.09073168400002,train,2,20.093551635742188
1390,221.09073168400002,train,3,28.648672103881836
1400,222.61942767800002,train,0,20.581432342529297
1400,222.61942767800002,train,1,20.072399139404297
1400,222.61942767800002,train,2,20.073909759521484
1400,222.61942767800002,train,3,28.66566276550293
1400,222.67508828,valid,0,20.577247619628906
1400,222.67508828,valid,1,20.0693416595459
1400,222.67508828,valid,2,20.072893142700195
1400,222.67508828,valid,3,28.665786743164062
1410,224.205133778,train,0,20.56539535522461
1410,224.205133778,train,1,20.058124542236328
1410,224.205133778,train,2,20.060619354248047
1410,224.205133778,train,3,28.665849685668945
1420,225.732752921,train,0,20.552143096923828
1420,225.732752921,train,1,20.04314613342285
1420,225.732752921,train,2,20.04344367980957
1420,225.732752921,train,3,28.66132926940918
1430,227.259769339,train,0,20.537918090820312
1430,227.259769339,train,1,20.031997680664062
1430,227.259769339,train,2,20.027313232421875
1430,227.259769339,train,3,28.664152145385742
1440,228.78600143100002,train,0,20.52701187133789
1440,228.78600143100002,train,1,20.017356872558594
1440,228.78600143100002,train,2,20.01321029663086
1440,228.78600143100002,train,3,28.665618896484375
1450,230.31295875700002,train,0,20.512245178222656
1450,230.31295875700002,train,1,19.999906539916992
1450,230.31295875700002,train,2,19.996179580688477
1450,230.31295875700002,train,3,28.665245056152344
1460,231.841767952,train,0,20.498199462890625
1460,231.841767952,train,1,19.982513427734375
1460,231.841767952,train,2,19.976640701293945
1460,231.841767952,train,3,28.661636352539062
1470,233.36652138300002,train,0,20.483234405517578
1470,233.36652138300002,train,1,19.969070434570312
1470,233.36652138300002,train,2,19.9630126953125
