step,wallclock_seconds,split,layer,mean_l2_norm
1490,240.463519806,train,1,19.870563507080078
1490,240.463519806,train,2,19.91219711303711
1490,240.463519806,train,3,28.22055435180664
1500,242.01670567099998,train,0,20.55164909362793
1500,242.01670567099998,train,1,19.85650062561035
1500,242.01670567099998,train,2,19.898040771484375
1500,242.01670567099998,train,3,28.218379974365234
1500,242.07369580999998,valid,0,20.55022430419922
1500,242.07369580999998,valid,1,19.85552978515625
1500,242.07369580999998,valid,2,19.896163940429688
1500,242.07369580999998,valid,3,28.22408103942871
1510,243.62622576799998,train,0,20.54145050048828
1510,243.62622576799998,train,1,19.840805053710938
1510,243.62622576799998,train,2,19.88031578063965
1510,243.62622576799998,train,3,28.22789764404297
1520,245.18223038899998,train,0,20.52826690673828
1520,245.18223038899998,train,1,19.828372955322266
1520,245.18223038899998,train,2,19.865169525146484
1520,245.18223038899998,train,3,28.225696563720703
1530,246.73591987999998,train,0,20.51495933532715
1530,246.73591987999998,train,1,19.81304168701172
1530,246.73591987999998,train,2,19.847410202026367
1530,246.73591987999998,train,3,28.22251319885254
1540,248.29014029299998,train,0,20.500152587890625
1540,248.29014029299998,train,1,19.79636573791504
1540,248.29014029299998,train,2,19.83034324645996
1540,248.29014029299998,train,3,28.222835540771484
1550,249.84394131399998,train,0,20.491424560546875
1550,249.84394131399998,train,1,19.783103942871094
1550,249.84394131399998,train,2,19.818086624145508
1550,249.84394131399998,train,3,28.219799041748047
1560,251.39906332999996,train,0,20.479732513427734
1560,251.39906332999996,train,1,19.771461486816406
1560,251.39906332999996,train,2,19.800601959228516
1560,251.39906332999996,train,3,28.21829605102539
1570,252.952287606,train,0,20.46657943725586
1570,252.952287606,train,1,19.75846290588379
1570,252.952287606,train,2,19.783607482910156
1570,252.952287606,train,3,28.224414825439453
1580,254.503311098,train,0,20.45596694946289
1580,254.503311098,train,1,19.742786407470703
1580,254.503311098,train,2,19.77031707763672
1580,254.503311098,train,3,28.217212677001953
1590,256.056988451,train,0,20.442245483398438
1590,256.056988451,train,1,19.728715896606445
1590,256.056988451,train,2,19.753990173339844
1590,256.056988451,train,3,28.222946166992188
1600,257.60901366800005,train,0,20.431516647338867
1600,257.60901366800005,train,1,19.712724685668945
1600,257.60901366800005,train,2,19.741012573242188
1600,257.60901366800005,train,3,28.210477828979492
1600,257.668445833,valid,0,20.429548263549805
1600,257.668445833,valid,1,19.711545944213867
1600,257.668445833,valid,2,19.740747451782227
1600,257.668445833,valid,3,28.210304260253906
1610,259.22117584,train,0,20.421682357788086
1610,259.22117584,train,1,19.701562881469727
1610,259.22117584,train,2,19.72330093383789
1610,259.22117584,train,3,28.215896606445312
1620,260.77642156400003,train,0,20.41253089904785
1620,260.77642156400003,train,1,19.686290740966797
1620,260.77642156400003,train,2,19.70779800415039
1620,260.77642156400003,train,3,28.224756240844727
1630,262.33257291200005,train,0,20.39798355102539
1630,262.33257291200005,train,1,19.67501449584961
1630,262.33257291200005,train,2,19.699188232421875
1630,262.33257291200005,train,3,28.209796905517578
1640,263.885669224,train,0,20.383909225463867
1640,263.885669224,train,1,19.66193389892578
1640,263.885669224,train,2,19.684011459350586
1640,263.885669224,train,3,28.219188690185547
1650,265.43680408800003,train,0,20.37164878845215
1650,265.43680408800003,train,1,19.64924430847168
1650,265.43680408800003,train,2,19.667226791381836
1650,265.43680408800003,train,3,28.223161697387695
1660,266.99240105,train,0,20.361690521240234
1660,266.99240105,train,1,19.633495330810547
1660,266.99240105,train,2,19.65052032470703
1660,266.99240105,train,3,28.20009422302246
1670,268.545142005,train,0,20.350597381591797
1670,268.545142005,train,1,19.620155334472656
1670,268.545142005,train,2,19.639070510864258
1670,268.545142005,train,3,28.197555541992188
1680,270.097124532,train,0,20.339710235595703
1680,270.097124532,train,1,19.607439041137695
1680,270.097124532,train,2,19.623275756835938
1680,270.097124532,train,3,28.197715759277344
1690,271.64991214400004,train,0,20.326805114746094
1690,271.64991214400004,train,1,19.59090805053711
1690,271.64991214400004,train,2,19.610675811767578
1690,271.64991214400004,train,3,28.18512725830078
1700,273.204746412,train,0,20.31644058227539
1700,273.204746412,train,1,19.57976531982422
1700,273.204746412,train,2,19.59294891357422
1700,273.204746412,train,3,28.19110870361328
1700,273.268605524,valid,0,20.31470489501953
1700,273.268605524,valid,1,19.577552795410156
1700,273.268605524,valid,2,19.592071533203125
1700,273.268605524,valid,3,28.194406509399414
1710,274.822436402,train,0,20.303125381469727
1710,274.822436402,train,1,19.56856918334961
1710,274.822436402,train,2,19.579593658447266
1710,274.822436402,train,3,28.186996459960938
1720,276.373998238,train,0,20.29049301147461
1720,276.373998238,train,1,19.55258560180664
1720,276.373998238,train,2,19.560312271118164
1720,276.373998238,train,3,28.17328643798828
1730,277.92591241400004,train,0,20.283287048339844
1730,277.92591241400004,train,1,19.542184829711914
1730,277.92591241400004,train,2,19.547073364257812
1730,277.92591241400004,train,3,28.1772403717041
1740,279.479476904,train,0,20.27066993713379
1740,279.479476904,train,1,19.52910041809082
1740,279.479476904,train,2,19.529809951782227
1740,279.479476904,train,3,28.167343139648438
1750,281.03415420100004,train,0,20.261638641357422
1750,281.03415420100004,train,1,19.515851974487305
1750,281.03415420100004,train,2,19.515766143798828
1750,281.03415420100004,train,3,28.188858032226562
1760,282.58706135700004,train,0,20.250057220458984
1760,282.58706135700004,train,1,19.498401641845703
1760,282.58706135700004,train,2,19.506935119628906
1760,282.58706135700004,train,3,28.167224884033203
1770,284.140969628,train,0,20.23543357849121
1770,284.140969628,train,1,19.483989715576172
1770,284.140969628,train,2,19.490875244140625
1770,284.140969628,train,3,28.167396545410156
1780,285.692481477,train,0,20.223556518554688
1780,285.692481477,train,1,19.469585418701172
1780,285.692481477,train,2,19.475120544433594
1780,285.692481477,train,3,28.15632438659668
1790,287.244952182,train,0,20.20931625366211
1790,287.244952182,train,1,19.45650863647461
1790,287.244952182,train,2,19.458646774291992
1790,287.244952182,train,3,28.158241271972656
1800,288.79751787500004,train,0,20.19904136657715
1800,288.79751787500004,train,1,19.446285247802734
1800,288.79751787500004,train,2,19.441125869750977
1800,288.79751787500004,train,3,28.153635025024414
1800,288.856386014,valid,0,20.197574615478516
1800,288.856386014,valid,1,19.44570541381836
1800,288.856386014,valid,2,19.437454223632812
1800,288.856386014,valid,3,28.148578643798828
1810,290.41067453100004,train,0,20.184127807617188
1810,290.41067453100004,train,1,19.433801651000977
1810,290.41067453100004,train,2,19.427108764648438
1810,290.41067453100004,train,3,28.153217315673828
1820,291.96529889100003,train,0,20.17383575439453
1820,291.96529889100003,train,1,19.419055938720703
1820,291.96529889100003,train,2,19.412059783935547
1820,291.96529889100003,train,3,28.140594482421875
1830,293.517318572,train,0,20.16504669189453
1830,293.517318572,train,1,19.4088191986084
1830,293.517318572,train,2,19.398202896118164
1830,293.517318572,train,3,28.13330078125
1840,295.06865245,train,0,20.155109405517578
1840,295.06865245,train,1,19.39443588256836
1840,295.06865245,train,2,19.388883590698242
1840,295.06865245,train,3,28.142009735107422
1850,296.622199259,train,0,20.144290924072266
1850,296.622199259,train,1,19.38046646118164
1850,296.622199259,train,2,19.372892379760742
1850,296.622199259,train,3,28.132747650146484
1860,298.17728501600004,train,0,20.132959365844727
1860,298.17728501600004,train,1,19.36696434020996
1860,298.17728501600004,train,2,19.356403350830078
1860,298.17728501600004,train,3,28.12737464904785
1870,299.730511535,train,0,20.12484359741211
1870,299.730511535,train,1,19.35118865966797
1870,299.730511535,train,2,19.343124389648438
1870,299.730511535,train,3,28.12673568725586
1880,301.28564467900003,train,0,20.11046600341797
1880,301.28564467900003,train,1,19.339967727661133
1880,301.28564467900003,train,2,19.326364517211914
1880,301.28564467900003,train,3,28.124908447265625
1890,302.836963383,train,0,20.099952697753906
1890,302.836963383,train,1,19.33025360107422
1890,302.836963383,train,2,19.31044578552246
1890,302.836963383,train,3,28.115047454833984
1900,304.389122831,train,0,20.088275909423828
1900,304.389122831,train,1,19.31151580810547
1900,304.389122831,train,2,19.297697067260742
1900,304.389122831,train,3,28.116504669189453
1900,304.446045098,valid,0,20.08588218688965
1900,304.446045098,valid,1,19.309904098510742
1900,304.446045098,valid,2,19.297565460205078
1900,304.446045098,valid,3,28.1159725189209
1910,305.998722134,train,0,20.077457427978516
1910,305.998722134,train,1,19.30695343017578
1910,305.998722134,train,2,19.286413192749023
1910,305.998722134,train,3,28.11608123779297
1920,307.55334586500004,train,0,20.0638484954834
1920,307.55334586500004,train,1,19.28803253173828
1920,307.55334586500004,train,2,19.27267074584961
1920,307.55334586500004,train,3,28.12019920349121
1930,309.108712764,train,0,20.057029724121094
1930,309.108712764,train,1,19.27867889404297
1930,309.108712764,train,2,19.260833740234375
1930,309.108712764,train,3,28.118927001953125
1940,310.66133316400004,train,0,20.04941177368164
1940,310.66133316400004,train,1,19.26738739013672
1940,310.66133316400004,train,2,19.24500846862793
1940,310.66133316400004,train,3,28.10447120666504
1950,312.21369133300004,train,0,20.039321899414062
1950,312.21369133300004,train,1,19.25790786743164
1950,312.21369133300004,train,2,19.23236656188965
1950,312.21369133300004,train,3,28.10000228881836
1960,313.767935473,train,0,20.027029037475586
1960,313.767935473,train,1,19.240962982177734
1960,313.767935473,train,2,19.21514892578125
1960,313.767935473,train,3,28.090087890625
1970,315.32330964100004,train,0,20.01615333557129
1970,315.32330964100004,train,1,19.231548309326172
1970,315.32330964100004,train,2,19.203744888305664
1970,315.32330964100004,train,3,28.09771728515625
1980,316.87693523400003,train,0,20.00405502319336
1980,316.87693523400003,train,1,19.222251892089844
1980,316.87693523400003,train,2,19.191974639892578
1980,316.87693523400003,train,3,28.097389221191406
1990,318.42926345200004,train,0,19.992305755615234
1990,318.42926345200004,train,1,19.203054428100586
1990,318.42926345200004,train,2,19.17650604248047
1990,318.42926345200004,train,3,28.088279724121094
2000,319.98444821100003,train,0,19.98105239868164
2000,319.98444821100003,train,1,19.192371368408203
2000,319.98444821100003,train,2,19.16344451904297
2000,319.98444821100003,train,3,28.072338104248047
2000,320.04615697500003,valid,0,19.979127883911133
2000,320.04615697500003,valid,1,19.190786361694336
2000,320.04615697500003,valid,2,19.16274642944336
2000,320.04615697500003,valid,3,28.08172607421875
2010,321.598538609,train,0,19.970020294189453
2010,321.598538609,train,1,19.18021011352539
2010,321.598538609,train,2,19.147876739501953
2010,321.598538609,train,3,28.081579208374023
2020,323.150665511,train,0,19.959896087646484
2020,323.150665511,train,1,19.168495178222656
2020,323.150665511,train,2,19.133569717407227
2020,323.150665511,train,3,28.07386016845703
2030,324.702364331,train,0,19.94541358947754
2030,324.702364331,train,1,19.15427017211914
2030,324.702364331,train,2,19.118738174438477
2030,324.702364331,train,3,28.077516555786133
2040,326.255985167,train,0,19.93514060974121
2040,326.255985167,train,1,19.144954681396484
2040,326.255985167,train,2,19.104631423950195
2040,326.255985167,train,3,28.062803268432617
2050,327.811420941,train,0,19.922386169433594
2050,327.811420941,train,1,19.132734298706055
2050,327.811420941,train,2,19.08643341064453
2050,327.811420941,train,3,28.056812286376953
2060,329.36469701600004,train,0,19.910629272460938
2060,329.36469701600004,train,1,19.11587905883789
2060,329.36469701600004,train,2,19.07300567626953
2060,329.36469701600004,train,3,28.047597885131836
2070,330.916515166,train,0,19.901521682739258
2070,330.916515166,train,1,19.103771209716797
2070,330.916515166,train,2,19.06878662109375
2070,330.916515166,train,3,28.03959846496582
2080,332.469956388,train,0,19.890132904052734
2080,332.469956388,train,1,19.09486961364746
2080,332.469956388,train,2,19.047298431396484
2080,332.469956388,train,3,28.038803100585938
2090,334.022067659,train,0,19.876569747924805
2090,334.022067659,train,1,19.079975128173828
2090,334.022067659,train,2,19.034976959228516
2090,334.022067659,train,3,28.036396026611328
2100,335.574552443,train,0,19.863922119140625
2100,335.574552443,train,1,19.070621490478516
2100,335.574552443,train,2,19.023635864257812
2100,335.574552443,train,3,28.003520965576172
2100,335.632545239,valid,0,19.860685348510742
2100,335.632545239,valid,1,19.06592559814453
2100,335.632545239,valid,2,19.019346237182617
2100,335.632545239,valid,3,28.015159606933594
2110,337.184740595,train,0,19.851757049560547
2110,337.184740595,train,1,19.054039001464844
2110,337.184740595,train,2,19.008594512939453
2110,337.184740595,train,3,28.01800537109375
2120,338.73841285400005,train,0,19.840747833251953
2120,338.73841285400005,train,1,19.04291534423828
2120,338.73841285400005,train,2,18.993694305419922
2120,338.73841285400005,train,3,28.017749786376953
2130,340.292269396,train,0,19.8333683013916
2130,340.292269396,train,1,19.034019470214844
2130,340.292269396,train,2,18.986221313476562
2130,340.292269396,train,3,27.996232986450195
2140,341.845468384,train,0,19.821491241455078
2140,341.845468384,train,1,19.016048431396484
2140,341.845468384,train,2,18.96932029724121
2140,341.845468384,train,3,28.0036563873291
2150,343.398652087,train,0,19.808429718017578
2150,343.398652087,train,1,19.004947662353516
2150,343.398652087,train,2,18.958030700683594
2150,343.398652087,train,3,28.000303268432617
2160,344.953382555,train,0,19.795963287353516
2160,344.953382555,train,1,18.992727279663086
2160,344.953382555,train,2,18.937864303588867
2160,344.953382555,train,3,27.991153717041016
2170,346.50541677800004,train,0,19.785202026367188
2170,346.50541677800004,train,1,18.984355926513672
2170,346.50541677800004,train,2,18.92135238647461
2170,346.50541677800004,train,3,27.962627410888672
2180,348.05836873500004,train,0,19.771839141845703
2180,348.05836873500004,train,1,18.96953582763672
2180,348.05836873500004,train,2,18.909923553466797
2180,348.05836873500004,train,3,27.995203018188477
2190,349.613220217,train,0,19.761493682861328
2190,349.613220217,train,1,18.96200180053711
2190,349.613220217,train,2,18.896596908569336
2190,349.613220217,train,3,27.956317901611328
2200,351.167376115,train,0,19.7524471282959
2200,351.167376115,train,1,18.94892120361328
2200,351.167376115,train,2,18.884109497070312
2200,351.167376115,train,3,27.93478012084961
2200,351.228097854,valid,0,19.75051498413086
2200,351.228097854,valid,1,18.948055267333984
2200,351.228097854,valid,2,18.883779525756836
2200,351.228097854,valid,3,27.950206756591797
2210,352.780346768,train,0,19.744312286376953
2210,352.780346768,train,1,18.93802833557129
2210,352.780346768,train,2,18.87051010131836
2210,352.780346768,train,3,27.950027465820312
2220,354.331261471,train,0,19.732858657836914
2220,354.331261471,train,1,18.931310653686523
2220,354.331261471,train,2,18.86223602294922
2220,354.331261471,train,3,27.949316024780273
2230,355.88639932300003,train,0,19.722827911376953
2230,355.88639932300003,train,1,18.914859771728516
2230,355.88639932300003,train,2,18.85155487060547
2230,355.88639932300003,train,3,27.945030212402344
2240,357.43941972000005,train,0,19.70909881591797
2240,357.43941972000005,train,1,18.89999008178711
2240,357.43941972000005,train,2,18.82953643798828
2240,357.43941972000005,train,3,27.89629364013672
2250,358.99134430600003,train,0,19.695890426635742
2250,358.99134430600003,train,1,18.890708923339844
2250,358.99134430600003,train,2,18.817354202270508
2250,358.99134430600003,train,3,27.940956115722656
2260,360.54252613100005,train,0,19.689151763916016
2260,360.54252613100005,train,1,18.881946563720703
2260,360.54252613100005,train,2,18.809555053710938
2260,360.54252613100005,train,3,27.892074584960938
2270,362.09428592700004,train,0,19.679489135742188
2270,362.09428592700004,train,1,18.875553131103516
2270,362.09428592700004,train,2,18.79116439819336
2270,362.09428592700004,train,3,27.92547607421875
2280,363.64707606300004,train,0,19.66476058959961
2280,363.64707606300004,train,1,18.859041213989258
2280,363.64707606300004,train,2,18.7796688079834
2280,363.64707606300004,train,3,27.901844024658203
2290,365.200679439,train,0,19.654342651367188
2290,365.200679439,train,1,18.848201751708984
2290,365.200679439,train,2,18.76651382446289
2290,365.200679439,train,3,27.887195587158203
2300,366.752424317,train,0,19.644493103027344
2300,366.752424317,train,1,18.84109115600586
2300,366.752424317,train,2,18.7524356842041
2300,366.752424317,train,3,27.895416259765625
2300,366.811316482,valid,0,19.64299774169922
2300,366.811316482,valid,1,18.83759307861328
2300,366.811316482,valid,2,18.748329162597656
2300,366.811316482,valid,3,27.89764404296875
2310,368.36434158400004,train,0,19.62984848022461
2310,368.36434158400004,train,1,18.826438903808594
2310,368.36434158400004,train,2,18.739654541015625
2310,368.36434158400004,train,3,27.88410186767578
2320,369.91873692900003,train,0,19.62002182006836
2320,369.91873692900003,train,1,18.811931610107422
2320,369.91873692900003,train,2,18.72796058654785
2320,369.91873692900003,train,3,27.923355102539062
2330,371.47018367100003,train,0,19.61321449279785
2330,371.47018367100003,train,1,18.80585289001465
2330,371.47018367100003,train,2,18.71794319152832
2330,371.47018367100003,train,3,27.87710952758789
2340,373.021920129,train,0,19.60238265991211
2340,373.021920129,train,1,18.790321350097656
2340,373.021920129,train,2,18.704998016357422
2340,373.021920129,train,3,27.89482307434082
2350,374.57218200100004,train,0,19.588768005371094
2350,374.57218200100004,train,1,18.77841567993164
2350,374.57218200100004,train,2,18.685001373291016
2350,374.57218200100004,train,3,27.892871856689453
2360,376.124007155,train,0,19.580883026123047
2360,376.124007155,train,1,18.765731811523438
2360,376.124007155,train,2,18.678627014160156
2360,376.124007155,train,3,27.89189910888672
2370,377.677262299,train,0,19.569242477416992
2370,377.677262299,train,1,18.754222869873047
2370,377.677262299,train,2,18.66731071472168
2370,377.677262299,train,3,27.857725143432617
2380,379.229780113,train,0,19.5574893951416
2380,379.229780113,train,1,18.743595123291016
2380,379.229780113,train,2,18.65545654296875
2380,379.229780113,train,3,27.855857849121094
2390,380.782603449,train,0,19.548948287963867
2390,380.782603449,train,1,18.738739013671875
2390,380.782603449,train,2,18.64496612548828
2390,380.782603449,train,3,27.841812133789062
2400,382.33743133,train,0,19.53717803955078
2400,382.33743133,train,1,18.724842071533203
2400,382.33743133,train,2,18.628162384033203
2400,382.33743133,train,3,27.86195182800293
2400,382.39698697700004,valid,0,19.53482437133789
2400,382.39698697700004,valid,1,18.722366333007812
2400,382.39698697700004,valid,2,18.624332427978516
2400,382.39698697700004,valid,3,27.867061614990234
2410,383.948690984,train,0,19.527040481567383
2410,383.948690984,train,1,18.71234893798828
2410,383.948690984,train,2,18.60997200012207
2410,383.948690984,train,3,27.835296630859375
2420,385.50336215100003,train,0,19.519947052001953
2420,385.50336215100003,train,1,18.70244026184082
2420,385.50336215100003,train,2,18.61008644104004
2420,385.50336215100003,train,3,27.871400833129883
2430,387.05675102600003,train,0,19.506851196289062
2430,387.05675102600003,train,1,18.692707061767578
2430,387.05675102600003,train,2,18.599498748779297
2430,387.05675102600003,train,3,27.84355354309082
2440,388.608775751,train,0,19.496803283691406
2440,388.608775751,train,1,18.68535614013672
2440,388.608775751,train,2,18.58273696899414
2440,388.608775751,train,3,27.81369400024414
2450,390.15905398900003,train,0,19.485759735107422
2450,390.15905398900003,train,1,18.67562484741211
2450,390.15905398900003,train,2,18.564064025878906
2450,390.15905398900003,train,3,27.800640106201172
2460,391.71065715000003,train,0,19.47073745727539
2460,391.71065715000003,train,1,18.665040969848633
2460,391.71065715000003,train,2,18.556026458740234
2460,391.71065715000003,train,3,27.824020385742188
2470,393.261490106,train,0,19.458507537841797
2470,393.261490106,train,1,18.650249481201172
2470,393.261490106,train,2,18.544132232666016
2470,393.261490106,train,3,27.779685974121094
2480,394.810944305,train,0,19.44610023498535
2480,394.810944305,train,1,18.63790512084961
2480,394.810944305,train,2,18.533409118652344
2480,394.810944305,train,3,27.80168914794922
2490,396.361890424,train,0,19.435945510864258
2490,396.361890424,train,1,18.63263702392578
2490,396.361890424,train,2,18.519855499267578
2490,396.361890424,train,3,27.76110076904297
2500,397.915299425,train,0,19.422874450683594
2500,397.915299425,train,1,18.61806869506836
2500,397.915299425,train,2,18.50752830505371
2500,397.915299425,train,3,27.791683197021484
2500,397.973919231,valid,0,19.42205810546875
2500,397.973919231,valid,1,18.615449905395508
2500,397.973919231,valid,2,18.50937843322754
2500,397.973919231,valid,3,27.7850341796875
2510,399.526420436,train,0,19.41507339477539
2510,399.526420436,train,1,18.607736587524414
2510,399.526420436,train,2,18.492416381835938
2510,399.526420436,train,3,27.77956199645996
2520,401.07949815200004,train,0,19.40426254272461
2520,401.07949815200004,train,1,18.595653533935547
2520,401.07949815200004,train,2,18.480419158935547
2520,401.07949815200004,train,3,27.77353286743164
2530,402.63033985000004,train,0,19.389663696289062
2530,402.63033985000004,train,1,18.586252212524414
2530,402.63033985000004,train,2,18.470338821411133
2530,402.63033985000004,train,3,27.793148040771484
2540,404.184507794,train,0,19.38092041015625
2540,404.184507794,train,1,18.572755813598633
2540,404.184507794,train,2,18.456384658813477
2540,404.184507794,train,3,27.77535057067871
2550,405.73591293100003,train,0,19.370723724365234
2550,405.73591293100003,train,1,18.56053924560547
2550,405.73591293100003,train,2,18.442577362060547
2550,405.73591293100003,train,3,27.73821258544922
2560,407.28614728,train,0,19.36306381225586
2560,407.28614728,train,1,18.551847457885742
2560,407.28614728,train,2,18.428281784057617
2560,407.28614728,train,3,27.690675735473633
2570,408.837824967,train,0,19.35191535949707
2570,408.837824967,train,1,18.540895462036133
2570,408.837824967,train,2,18.414371490478516
2570,408.837824967,train,3,27.790071487426758
2580,410.390166512,train,0,19.343469619750977
2580,410.390166512,train,1,18.52781105041504
2580,410.390166512,train,2,18.40668487548828
2580,410.390166512,train,3,27.744348526000977
2590,411.942168276,train,0,19.3313045501709
2590,411.942168276,train,1,18.5159969329834
2590,411.942168276,train,2,18.398479461669922
2590,411.942168276,train,3,27.73863983154297
2600,413.493685679,train,0,19.322368621826172
2600,413.493685679,train,1,18.50843620300293
2600,413.493685679,train,2,18.387805938720703
2600,413.493685679,train,3,27.74523162841797
2600,413.553818965,valid,0,19.322101593017578
2600,413.553818965,valid,1,18.506446838378906
2600,413.553818965,valid,2,18.392765045166016
2600,413.553818965,valid,3,27.746644973754883
2610,415.108356715,train,0,19.309314727783203
2610,415.108356715,train,1,18.49959945678711
2610,415.108356715,train,2,18.378843307495117
2610,415.108356715,train,3,27.752044677734375
2620,416.66087073700004,train,0,19.29771614074707
2620,416.66087073700004,train,1,18.491924285888672
2620,416.66087073700004,train,2,18.366294860839844
2620,416.66087073700004,train,3,27.720266342163086
2630,418.213891406,train,0,19.29212188720703
2630,418.213891406,train,1,18.48122787475586
2630,418.213891406,train,2,18.360017776489258
2630,418.213891406,train,3,27.743083953857422
2640,419.767194309,train,0,19.278377532958984
2640,419.767194309,train,1,18.469667434692383
2640,419.767194309,train,2,18.347591400146484
2640,419.767194309,train,3,27.69180679321289
2650,421.31927679800003,train,0,19.267040252685547
2650,421.31927679800003,train,1,18.464317321777344
2650,421.31927679800003,train,2,18.334327697753906
2650,421.31927679800003,train,3,27.704788208007812
2660,422.873075164,train,0,19.254837036132812
2660,422.873075164,train,1,18.44786262512207
2660,422.873075164,train,2,18.32315444946289
2660,422.873075164,train,3,27.70323944091797
2670,424.42546326300004,train,0,19.24489402770996
2670,424.42546326300004,train,1,18.438556671142578
2670,424.42546326300004,train,2,18.314170837402344
2670,424.42546326300004,train,3,27.70382308959961
2680,425.977036514,train,0,19.235729217529297
2680,425.977036514,train,1,18.42999839782715
2680,425.977036514,train,2,18.29424285888672
2680,425.977036514,train,3,27.704635620117188
2690,427.52929578500004,train,0,19.227733612060547
2690,427.52929578500004,train,1,18.42245864868164
2690,427.52929578500004,train,2,18.280120849609375
2690,427.52929578500004,train,3,27.653491973876953
2700,429.08119181300003,train,0,19.221784591674805
2700,429.08119181300003,train,1,18.413097381591797
2700,429.08119181300003,train,2,18.269723892211914
2700,429.08119181300003,train,3,27.621919631958008
2700,429.140522073,valid,0,19.22146224975586
2700,429.140522073,valid,1,18.413230895996094
2700,429.140522073,valid,2,18.27069854736328
2700,429.140522073,valid,3,27.65442657470703
2710,430.693792783,train,0,19.20806884765625
2710,430.693792783,train,1,18.402362823486328
2710,430.693792783,train,2,18.262462615966797
2710,430.693792783,train,3,27.679244995117188
2720,432.246773812,train,0,19.196300506591797
2720,432.246773812,train,1,18.389995574951172
2720,432.246773812,train,2,18.25542640686035
2720,432.246773812,train,3,27.652807235717773
2730,433.797768059,train,0,19.188003540039062
2730,433.797768059,train,1,18.379077911376953
2730,433.797768059,train,2,18.24826431274414
2730,433.797768059,train,3,27.61805534362793
2740,435.348560571,train,0,19.17824935913086
2740,435.348560571,train,1,18.366125106811523
2740,435.348560571,train,2,18.237451553344727
2740,435.348560571,train,3,27.64293098449707
2750,436.901737003,train,0,19.16158676147461
2750,436.901737003,train,1,18.355764389038086
2750,436.901737003,train,2,18.216459274291992
2750,436.901737003,train,3,27.625934600830078
2760,438.453318244,train,0,19.156967163085938
2760,438.453318244,train,1,18.353221893310547
2760,438.453318244,train,2,18.211339950561523
2760,438.453318244,train,3,27.6119384765625
2770,440.004599095,train,0,19.14723014831543
2770,440.004599095,train,1,18.341880798339844
2770,440.004599095,train,2,18.196102142333984
2770,440.004599095,train,3,27.623327255249023
2780,441.55638876,train,0,19.131702423095703
2780,441.55638876,train,1,18.328603744506836
2780,441.55638876,train,2,18.182573318481445
2780,441.55638876,train,3,27.633880615234375
2790,443.10804061600004,train,0,19.123626708984375
2790,443.10804061600004,train,1,18.316614151000977
2790,443.10804061600004,train,2,18.176908493041992
2790,443.10804061600004,train,3,27.627758026123047
2800,444.662390408,train,0,19.113134384155273
2800,444.662390408,train,1,18.306520462036133
2800,444.662390408,train,2,18.160236358642578
2800,444.662390408,train,3,27.59857940673828
2800,444.720458614,valid,0,19.11190414428711
2800,444.720458614,valid,1,18.305912017822266
2800,444.720458614,valid,2,18.1607666015625
2800,444.720458614,valid,3,27.607250213623047
2810,446.273218326,train,0,19.103500366210938
2810,446.273218326,train,1,18.29736328125
2810,446.273218326,train,2,18.146533966064453
2810,446.273218326,train,3,27.614864349365234
2820,447.82455184400004,train,0,19.09025764465332
2820,447.82455184400004,train,1,18.289955139160156
2820,447.82455184400004,train,2,18.143896102905273
2820,447.82455184400004,train,3,27.596359252929688
2830,449.377823351,train,0,19.081958770751953
2830,449.377823351,train,1,18.281030654907227
2830,449.377823351,train,2,18.12903594970703
2830,449.377823351,train,3,27.569759368896484
2840,450.928443596,train,0,19.067991256713867
2840,450.928443596,train,1,18.27349090576172
2840,450.928443596,train,2,18.11614227294922
2840,450.928443596,train,3,27.584117889404297
2850,452.480734803,train,0,19.055442810058594
2850,452.480734803,train,1,18.262531280517578
2850,452.480734803,train,2,18.109939575195312
2850,452.480734803,train,3,27.589420318603516
2860,454.031441024,train,0,19.041767120361328
2860,454.031441024,train,1,18.257047653198242
2860,454.031441024,train,2,18.09874725341797
2860,454.031441024,train,3,27.593002319335938
2870,455.585912474,train,0,19.028671264648438
2870,455.585912474,train,1,18.246826171875
2870,455.585912474,train,2,18.08895492553711
2870,455.585912474,train,3,27.590320587158203
2880,457.13835896200004,train,0,19.026357650756836
2880,457.13835896200004,train,1,18.240070343017578
2880,457.13835896200004,train,2,18.07993507385254
2880,457.13835896200004,train,3,27.527206420898438
2890,458.688777378,train,0,19.010801315307617
2890,458.688777378,train,1,18.222341537475586
2890,458.688777378,train,2,18.068761825561523
2890,458.688777378,train,3,27.57082748413086
2900,460.23979932000003,train,0,19.00342559814453
2900,460.23979932000003,train,1,18.21596908569336
2900,460.23979932000003,train,2,18.065654754638672
2900,460.23979932000003,train,3,27.592727661132812
2900,460.29779701800004,valid,0,19.00110626220703
2900,460.29779701800004,valid,1,18.213424682617188
2900,460.29779701800004,valid,2,18.059398651123047
2900,460.29779701800004,valid,3,27.535797119140625
2910,461.85075120100004,train,0,18.99112319946289
2910,461.85075120100004,train,1,18.20469856262207
2910,461.85075120100004,train,2,18.046764373779297
2910,461.85075120100004,train,3,27.504413604736328
2920,463.404407406,train,0,18.9822998046875
2920,463.404407406,train,1,18.198087692260742
2920,463.404407406,train,2,18.041996002197266
2920,463.404407406,train,3,27.524349212646484
2930,464.955250664,train,0,18.97093391418457
2930,464.955250664,train,1,18.18594741821289
2930,464.955250664,train,2,18.026193618774414
2930,464.955250664,train,3,27.507272720336914
